Audio__sum_values,Audio__median,Audio__mean,Audio__length,Audio__standard_deviation,Audio__variance,Audio__root_mean_square,Audio__maximum,Audio__absolute_maximum,Audio__minimum,Voltage__sum_values,Voltage__median,Voltage__mean,Voltage__length,Voltage__standard_deviation,Voltage__variance,Voltage__root_mean_square,Voltage__maximum,Voltage__absolute_maximum,Voltage__minimum,Current__sum_values,Current__median,Current__mean,Current__length,Current__standard_deviation,Current__variance,Current__root_mean_square,Current__maximum,Current__absolute_maximum,Current__minimum
919410.768827,1.75293,1.7540651114678725,524160.0,0.26550685946358343,0.07049389242221504,1.7740457456590608,2.993164,2.993164,0.522461,9958205.910985002,19.158552,18.998408712959787,524160.0,0.5339504248694719,0.28510305621828946,19.00591057226368,24.580555,24.580555,13.010387,1385796.061624,0.817362,2.6438416926587305,524160.0,2.9752153357728544,8.85190629421798,3.980176527499572,31.945292,31.945292,-0.208029
785214.0834760001,1.75293,1.7542136194327282,447616.0,0.4546969972746105,0.20674935933054714,1.8121850848999443,2.978516,2.978516,0.522461,8327432.800021001,18.444492,18.603965899389213,447616.0,0.5464825216166451,0.298643146432487,18.61199049892485,24.979944,24.979944,12.986182,1969598.7130240004,5.065409,4.400197296396913,447616.0,2.9000283557779136,8.41016446431595,5.269905189994848,33.190411,33.190411,0.08494
848582.3644280001,1.75293,1.7543132368599499,483712.0,0.39235449789965393,0.15394205202208952,1.797653188199583,2.998047,2.998047,0.517578,9135850.123072997,19.182756,18.886961917572847,483712.0,0.7576189766029892,0.5739865137089607,18.90215112069407,24.846813,24.846813,12.610999,1533400.5157940001,0.74412,3.1700692060440927,483712.0,4.076511490796826,16.617945934598566,5.1640376359693185,37.804668,37.804668,-0.061544
864298.3162230001,1.75293,1.7543077670803295,492672.0,0.3978657545596299,0.15829715865130367,1.798858777194495,2.998047,2.998047,0.522461,9226592.866244001,18.795471,18.727658292421737,492672.0,0.6605450791979907,0.43631980165267975,18.73930374692094,24.665274,24.665274,12.901464,1826859.7547109998,3.600565,3.7080649087242623,492672.0,3.5634942816041604,12.69849149502555,5.142784932537801,31.945292,31.945292,0.011698
539580.471611,1.75293,1.7542540301543643,307584.0,0.3969253058338711,0.1575496984113121,1.7985985935511406,2.978516,2.978516,0.522461,5750820.541294,18.480801,18.696748014506607,307584.0,0.6092478909524678,0.3711829926300301,18.706671786038978,25.088867,25.088867,11.207088,1153233.1587360005,4.552713,3.749327529182274,307584.0,3.3499501932137847,11.222166297013075,5.027884566902578,33.84959,33.84959,0.011698
1013360.49642,1.75293,1.7542386169468756,577664.0,0.43947637888375723,0.19313948759677976,1.808450334619247,2.978516,2.978516,0.522461,10738071.81545,18.492905,18.588784856681393,577664.0,0.4970354066696391,0.2470441954832535,18.595428649091982,24.302193,24.302193,13.893884,2361299.95748,4.479471,4.087670267629625,577664.0,2.655539730265107,7.051891259016478,4.874519409734639,36.486309,36.486309,0.011698
561509.871333,1.75293,1.7540167412191374,320128.0,0.42682408136928407,0.1821787964367332,1.80520179617508,3.017578,3.017578,0.522461,5956021.045061001,18.686546,18.605123716329096,320128.0,0.7997473264390225,0.6395957861463644,18.6223044837651,24.665274,24.665274,13.20403,1370528.5608609999,3.966776,4.281189276979832,320128.0,4.367336492132876,19.07362803551549,6.11573459699181,32.970684,32.970684,-0.134786
892951.9929149997,1.75293,1.7541331266402904,509056.0,0.44843563768831407,0.2010945211489249,1.810546201323172,2.978516,2.978516,0.522461,9445375.987664,18.480801,18.554689440187325,509056.0,0.5023374950686831,0.25234295895187925,18.561488172577945,24.798403,24.798403,12.70782,2161205.105112001,4.552713,4.245515434671236,509056.0,2.738946532835476,7.501828109731476,5.052348900834458,34.728497,34.728497,0.011698
761303.420034,1.75293,1.7539613591906884,434048.0,0.30334331532993974,0.09201716695535926,1.7799993304744266,2.978516,2.978516,0.522461,8258563.396588999,19.134346,19.026843567045578,434048.0,0.4273144805900332,0.18259766532192984,19.031641384550777,24.895226,24.895226,12.538383,857023.2695670001,0.670878,1.974489617662102,434048.0,2.402230931570796,5.770713448595494,3.1095534565031886,19.933573,19.933573,-0.061544
484771.003349,1.75293,1.7541794644113304,276352.0,0.4346573622201699,0.18892702253219595,1.8072278815618736,2.978516,2.978516,0.522461,5149271.172448,18.43239,18.63301576412691,276352.0,0.7163504421026755,0.5131579559006987,18.64678080586841,24.96784,24.96784,11.509654,1102822.3778960002,4.77244,3.990643736596805,276352.0,4.0183974577764445,16.147518128664192,5.6632813422170285,37.804668,37.804668,0.08494
608659.373591,1.75293,1.7540211568350008,347008.0,0.4659335196449614,0.2170940447287416,1.8148510306230474,2.998047,2.998047,0.522461,6408362.053566001,18.359774,18.467476408515083,347008.0,0.6501262586789587,0.4226641522239003,18.478916338662415,25.209894,25.209894,10.287283,1604123.528073,5.138651,4.622727798993107,347008.0,3.6490202784901467,13.315348992832307,5.889393966820012,37.804668,37.804668,0.011698
729830.6014670001,1.75293,1.75386083480804,416128.0,0.27139653025928867,0.073656076636781,1.7747348828797882,2.978516,2.978516,0.522461,7935816.322153998,19.146448,19.07061366251249,416128.0,0.420220550380989,0.1765853109625013,19.07524287593138,24.895226,24.895226,12.078481,707315.5738470001,0.524393,1.6997548202644381,416128.0,2.3093269028430408,5.33299074419463,2.8674304164542197,19.640604,19.640604,-0.134786
1048687.6027689998,1.75293,1.753986704481441,597888.0,0.4407390122745269,0.19425087694072557,1.8085132668682289,2.978516,2.978516,0.522461,11076788.712211996,18.420288,18.526527898556246,597888.0,0.45080491869783657,0.20322507472216303,18.532011791780874,24.895226,24.895226,12.816745,2527300.4400380007,4.699198,4.227046604109801,597888.0,2.4734887096264933,6.118146396649734,4.897557492257331,31.579081,31.579081,0.011698
642930.508376,1.75293,1.7544165549030737,366464.0,0.5200089969204312,0.270409356878193,1.8298597774136038,2.988281,2.988281,0.522461,6757676.519037001,18.359774,18.440219282213263,366464.0,0.6757794878330977,0.4566779161759638,18.452597787094522,25.282511,25.282511,9.730559,1700139.0850320002,4.992167,4.639307230811212,366464.0,3.8038939621517316,14.4696092752944,5.999398374599874,37.877911,37.877911,-0.281271
908933.777774,1.75293,1.7537775102147135,518272.0,0.3425804470990503,0.1173613627345852,1.7869238702500747,3.012695,3.012695,0.517578,9754297.776837997,18.989115,18.820807948023425,518272.0,0.6584977312077317,0.4336192620057301,18.832324101883646,24.411118,24.411118,13.869678,1450766.8358080003,0.670878,2.799238306927637,518272.0,3.731963632370398,13.927552553335257,4.665113894891138,35.827129,35.827129,0.011698
627598.3764289999,1.75293,1.7542441201615606,357760.0,0.4677628227450905,0.21880205834245495,1.81553697055826,2.978516,2.978516,0.522461,6591549.836816003,18.335569,18.424502003622546,357760.0,0.7090573589281159,0.5027623382501151,18.438140807026645,25.246202,25.246202,8.701831,1684444.0057730004,5.065409,4.708307261217018,357760.0,3.9482528324068493,15.588700428608709,6.1446609096546245,37.877911,37.877911,0.011698
593761.076805,1.75293,1.7537838988805527,338560.0,0.2923746903635226,0.0854829595651657,1.7779878862179683,3.00293,3.00293,0.522461,6446784.790170998,19.122244,19.041779271535322,338560.0,0.43065159255910745,0.18546079417369551,19.046648487858594,24.156961,24.156961,14.075423,595190.2911580001,0.670878,1.7580053495923917,338560.0,2.377097337282491,5.650591750915507,2.956547743587269,15.758768,15.758768,-0.061544
973231.6972470001,1.75293,1.7539498580720156,554880.0,0.36438370946087323,0.13277548772046607,1.7914004556076537,3.041992,3.041992,0.517578,10478501.839046998,19.013319,18.884266578443984,554880.0,0.5354828253388211,0.28674185623284637,18.891857136395288,24.483734,24.483734,13.20403,1352086.1636739997,0.670878,2.4367181438761527,554880.0,3.04140485873236,9.250143514720806,3.897144958481279,16.344706,16.344706,-0.061544
1312625.870184,1.75293,1.753872004585685,748416.0,0.3332812062520705,0.11107636244083516,1.7852572282195762,3.051758,3.051758,0.522461,14148752.791044,19.013319,18.904930935527837,748416.0,0.5025349322538184,0.25254135813534984,18.911609001753728,24.399015,24.399015,13.494494,1672205.6305370007,0.670878,2.2343264047494986,748416.0,2.8013513576349727,7.847569428923306,3.5832644211506537,17.443338,17.443338,-0.061544
875931.9430870002,1.75293,1.754221559950574,499328.0,0.47083488580148997,0.22168548968770208,1.816309106700488,2.988281,2.988281,0.522461,9244313.558660006,18.371878,18.513509273783978,499328.0,0.521533448379165,0.27199713777826323,18.520853726766028,25.052559,25.052559,11.146574,2038446.2393420006,4.699198,4.082379196323861,499328.0,2.885374277791898,8.325384722943118,4.999120385179873,35.534161,35.534161,-0.061544
1089652.500921,1.75293,1.754154165144305,621184.0,0.4694553362164255,0.2203883127020771,1.8158868763761666,2.978516,2.978516,0.522461,11548435.557504002,18.456596,18.591006139089227,621184.0,0.43386107776190863,0.18823543479672492,18.596067990262085,24.955738,24.955738,12.429459,2207406.689572,4.11326,3.553547241351999,621184.0,2.3759086093750277,5.644941720102377,4.274650829789817,30.700174,30.700174,0.011698
870342.3283529999,1.75293,1.753817240200622,496256.0,0.37382761363668293,0.1397470847172971,1.793215546648596,3.017578,3.017578,0.512695,9334574.429728003,18.952806,18.809998125419146,496256.0,0.5458400345231567,0.2979413432882409,18.81791621890054,24.265884,24.265884,13.70024,1278058.7323790002,0.670878,2.575402075499339,496256.0,3.1141821096117273,9.698130211825749,4.0411416780796054,17.663065,17.663065,-0.354513
716730.8472230003,1.75293,1.7536673172344783,408704.0,0.2778531083198855,0.07720234980302203,1.7755425675943097,2.96875,2.96875,0.522461,7750346.767207,19.061729,18.96322709639984,408704.0,0.4814161728650076,0.23176153149599085,18.969336926764967,24.68948,24.68948,11.89694,737280.5099099999,0.524393,1.803947379790753,408704.0,2.6190264369003744,6.85929947718307,3.1801769803325395,19.347635,19.347635,0.011698
629364.022931,1.75293,1.7541585548157108,358784.0,0.4877034759493431,0.2378546804530715,1.8206940753147451,2.978516,2.978516,0.522461,6615183.512216998,18.287159,18.43778850845355,358784.0,0.648242441874275,0.42021826344712293,18.449180560282592,25.294613,25.294613,9.403787,1575089.0680809994,5.065409,4.390076112872925,358784.0,3.7313241219645317,13.922779703154385,5.761557773725076,37.804668,37.804668,0.011698
717229.9139209999,1.75293,1.7537898912387515,408960.0,0.30126074645250056,0.09075803735311784,1.779476614053793,2.978516,2.978516,0.522461,7755618.565507999,19.049627,18.96424727481416,408960.0,0.41963306916539195,0.17609191273716662,18.96888944068771,24.374809,24.374809,13.385571,717049.3247439999,0.670878,1.753348309722222,408960.0,2.291439644925196,5.250695646334909,2.8852947755022678,16.124979,16.124979,-0.061544
955589.4390339998,1.75293,1.7545340757821677,544640.0,0.48635855308433495,0.23654464215828785,1.8206961485209645,2.988281,2.988281,0.522461,10039346.791057004,18.311363,18.432995723885508,544640.0,0.4696570818810015,0.22057777456097777,18.438977985000747,24.701582,24.701582,12.405253,2313543.520577001,4.77244,4.247839895301485,544640.0,2.6355307126878813,6.9460221375210915,4.9990164946353195,33.84959,33.84959,0.011698
1029084.9018550001,1.75293,1.7542495735854655,586624.0,0.4042333256608053,0.16340458157479465,1.8002211386381348,3.037109,3.037109,0.512695,11030569.016347006,18.940702,18.80347380323172,586624.0,0.5116600043380121,0.26179596003917455,18.810433887309998,25.076765,25.076765,10.795596,1375129.5496870002,0.670878,2.344141306334211,586624.0,2.9155772542354614,8.500590725415192,3.741067920992273,20.006815,20.006815,-0.061544
526767.038476,1.75293,1.753458665570409,300416.0,0.2823274841866712,0.07970880832717507,1.7760422574339652,2.993164,2.993164,0.522461,5680595.948106,19.001217,18.909099209449565,300416.0,0.6059144473209519,0.3671323174722546,18.918804540199638,24.628965,24.628965,12.961977,811148.44822,0.670878,2.700084044192054,300416.0,3.409134097143928,11.622195292309344,4.3488675696104915,19.054667,19.054667,-0.061544
385406.879769,1.75293,1.7536349727404266,219776.0,0.3820210224617014,0.14594006160268377,1.7947634048032626,2.978516,2.978516,0.522461,4070223.108608,18.299261,18.51987072568433,219776.0,0.9377244243713305,0.8793270960625431,18.543595627389045,25.016253,25.016253,10.965034,968244.91365,4.992167,4.405598944607236,219776.0,4.839289000812313,23.418718033383033,6.5443120413155285,37.877911,37.877911,0.08494
835350.1397699998,1.75293,1.7538760996917826,476288.0,0.43542146056438846,0.18959184832002532,1.8071173789740629,2.978516,2.978516,0.522461,8802739.753681999,18.275055,18.481968375608872,476288.0,0.6083913226898554,0.3701400015243118,18.491979208254886,24.495836,24.495836,12.34474,2039819.2492520006,5.065409,4.282743317597757,476288.0,2.969158812119345,8.815904051585958,5.211314073821898,32.384747,32.384747,0.08494
526960.3093750001,1.75293,1.754102009796416,300416.0,0.4876860232400805,0.23783765726372433,1.8206349216785747,2.988281,2.988281,0.522461,5489249.341138999,18.154028,18.27216040803086,300416.0,0.9137944684031961,0.8350203304842798,18.294995662948242,25.221998,25.221998,8.193519,1595120.351154,5.871073,5.309705046182627,300416.0,4.613480350999717,21.284200949060473,7.0340008975346136,37.877911,37.877911,0.011698
570687.171936,1.75293,1.7532416558198978,325504.0,0.43163561161484904,0.1863093012141248,1.805592867984425,2.978516,2.978516,0.507812,5916559.386672001,18.045105,18.176610384732605,325504.0,0.7893610767876612,0.6230909095473759,18.193742220552547,25.149382,25.149382,7.648898,1555832.2101969996,5.285135,4.7797637208667165,325504.0,4.251016933678436,18.07114497042081,6.396662113769529,37.877911,37.877911,0.011698
581592.370782,1.75293,1.7563550045359007,331136.0,0.6770485977260527,0.4583948036828144,1.8823330485440448,3.022461,3.022461,0.50293,6133573.245479,18.783369,18.522822180249204,331136.0,0.7503261805248581,0.562989377181022,18.538013132434468,25.088867,25.088867,9.657944,1145412.7121580003,0.74412,3.459040129004398,331136.0,4.164782106551351,17.345409995050307,5.413905116375154,34.362286,34.362286,0.011698
454088.9337579999,1.75293,1.7536182871895079,258944.0,0.42011395496845844,0.17649573515923994,1.8032395382546114,2.978516,2.978516,0.522461,4773973.431902001,18.359774,18.436316083408,258944.0,0.7560838710228917,0.5716628200209606,18.451813286161045,24.943636,24.943636,9.863689,1081324.8222420001,4.406229,4.175902211451125,258944.0,4.196682564276189,17.612144545299774,5.920329705759822,37.877911,37.877911,0.08494
420129.983775,1.75293,1.7542840717488974,239488.0,0.48815246551053876,0.23829282958401773,1.8209353184492605,2.978516,2.978516,0.50293,4377022.999837,18.081413,18.27658588253691,239488.0,0.8526575792160612,0.7270249473945937,18.296464589344634,24.653172,24.653172,12.102686,1174075.6941190003,5.797831,4.902440598773218,239488.0,4.6299564862848515,21.436497064891167,6.743175875608692,37.877911,37.877911,0.011698
510204.46170899994,1.75293,1.753617403036323,290944.0,0.40447648066376485,0.16360122341014494,1.7996597510757422,3.00293,3.00293,0.522461,5362438.208639999,18.892292,18.431169601847774,290944.0,0.8514021972711544,0.7248857015181498,18.450823791733413,23.842291,23.842291,13.83337,1195395.2065729997,0.817362,4.108677981236938,290944.0,4.535786882091747,20.573362639755576,6.12001612687882,36.339825,36.339825,-0.061544
561883.3769119999,1.75293,1.7537810156312421,320384.0,0.3965524553645379,0.15725384985564386,1.7980549770916896,2.993164,2.993164,0.522461,5924471.388926,18.88019,18.491782950852727,320384.0,0.8136884378362031,0.6620888738683206,18.5096765389165,24.217474,24.217474,13.893884,1196419.136411,0.74412,3.7343286069560278,320384.0,4.378287421117148,19.169400741912643,5.754529597338326,35.900372,35.900372,-0.061544
409129.64653899986,1.75293,1.7533326185331521,233344.0,0.315377127778928,0.09946273272608629,1.7814707418137432,3.017578,3.017578,0.517578,4323457.937007001,18.795471,18.528258438215683,233344.0,0.7689056585357059,0.5912159117282275,18.544206013335774,24.459528,24.459528,11.945351,727669.6793680002,0.670878,3.1184417828099296,233344.0,4.390852281935741,19.279583761780305,5.385560594270115,35.973614,35.973614,0.011698
380461.51524300006,1.75293,1.7536021167173674,216960.0,0.3941614508111049,0.15536324930551504,1.7973546208417377,2.988281,2.988281,0.522461,3987960.5703569995,18.952806,18.38108669965431,216960.0,0.9199685770581542,0.8463421827744049,18.40409439344906,25.18569,25.18569,8.532393,843682.020228,0.74412,3.888652379369469,216960.0,5.1462666097184275,26.484060018302795,6.450246301179408,37.877911,37.877911,-0.134786
373356.3529710001,1.75293,1.753966631140071,212864.0,0.4398574201902499,0.1934745500964221,1.8082791524676913,2.998047,2.998047,0.522461,3861611.4979520002,18.033003,18.141214568701145,212864.0,1.027513744865401,1.0557844958873204,18.170290325791218,25.294613,25.294613,7.854643,1076583.442728,5.358377,5.057611633380938,212864.0,5.558707355243522,30.89922746123843,7.5152287320712094,37.877911,37.877911,0.08494
333226.79140799993,1.75293,1.7530870760101007,190080.0,0.3529746419549853,0.12459109786325007,1.7882688259702162,2.978516,2.978516,0.522461,3476547.5633959994,18.868088,18.289917736721378,190080.0,0.8926807417669801,0.7968789067216459,18.311689428415857,24.229578,24.229578,12.719923,783869.362494,0.74412,4.123891848137626,190080.0,5.09548759159433,25.963993796091785,6.555187088956939,37.877911,37.877911,-0.208029
332322.7166679999,1.75293,1.753052818344868,189568.0,0.36756004143110294,0.1351003840568341,1.7911712838150684,2.978516,2.978516,0.522461,3453500.0545730004,18.771265,18.217737458711387,189568.0,0.8457250031763274,0.715250780997599,18.23735750857381,24.411118,24.411118,12.502074,774329.2179569999,0.74412,4.084704264205984,189568.0,4.969128926686463,24.69224229003216,6.432499608710031,37.877911,37.877911,0.08494
