Voltage__quantile__q_0.1,Voltage__quantile__q_0.2,Audio__spkt_welch_density__coeff_8,Current__quantile__q_0.8,Voltage__quantile__q_0.3,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",Audio__spkt_welch_density__coeff_5,Voltage__quantile__q_0.6,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",Voltage__quantile__q_0.4,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",Current__quantile__q_0.7,"Voltage__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""","Voltage__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","Voltage__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","Current__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","Current__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",Voltage__index_mass_quantile__q_0.1,Voltage__quantile__q_0.7,"Voltage__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","Voltage__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","Voltage__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","Voltage__linear_trend__attr_""intercept""",Current__quantile__q_0.3,"Current__linear_trend__attr_""intercept""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""","Current__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","Current__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","Current__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",Audio__range_count__max_1__min_-1,Current__quantile__q_0.6,Audio__quantile__q_0.7,"Voltage__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","Current__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","Current__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","Voltage__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",Audio__quantile__q_0.8,"Current__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",Audio__quantile__q_0.3,Voltage__quantile__q_0.8,Audio__quantile__q_0.2
18.444492,18.492905,0.23003599725755994,5.211893,18.541315,1.653275517467807,1.8555982275994947,2.8480417233023054,18.686546,1.7044764958218743,1.434026207572448,1.8044563363638204,18.577623,0.010570946671615745,2.064036255214825,4.918924,18.771690451573054,0.0031175943335308236,18.52535773579796,18.64095405863059,5.777951517390749,4.712863341357174,0.09612873134328358,18.783369,18.904258747874692,18.90426008925616,18.904185358361325,18.90426116864951,3.234354,3.729802219362047,0.06478668001685749,3.730098595964153,3.729803780971487,3.7298029213309483,29167.0,4.625956,1.914062,19.66459754276434,2.7959143193211045,2.58528845205897,19.056914632602474,2.084961,2.9825421181783534,1.606445,19.3764,1.430664
18.287159,18.613932,0.28960426045831367,5.285135,18.989115,1.6602601233465466,1.848345923829247,3.564125616775472,19.291681,1.7099727599960521,1.453431007318676,1.798113618851045,19.170654,0.009194570561552403,2.05063790247002,2.648417,19.04951351549602,0.0023691418275483505,18.64756525645093,18.800303099089263,5.316050444473423,3.3568156714746302,0.09766662363529065,19.388502,19.300086135605593,19.30010357487323,19.30006236163163,19.300114635195577,0.524393,1.6198581271527295,0.07430515863775965,1.6200762145192982,1.6199855254773388,1.6199072766952556,12980.0,0.74412,1.865234,20.730317266722707,0.12540446327389643,0.05625511471998501,19.587013063132083,1.992188,0.3544076468559174,1.655273,19.42481,1.523438
18.468699,18.759163,0.22325986160935382,4.11326,19.158552,1.6558557283592015,1.8521703232858782,2.086509511484471,19.279579,1.70760093139011,1.4373889642764952,1.800021779923487,19.206963,0.00821491444336756,2.0665878818092507,0.890604,18.954239950189674,0.002175549062081352,18.48778761007952,18.682362765548252,5.830834866603416,3.70960483628027,0.09826970535447203,19.388502,19.218717324254524,19.218726290895756,19.218645539143644,19.21872858900604,0.524393,1.880578889483514,0.06646387481706055,1.8809400061285324,1.880626691943819,1.880587520830947,4594.0,0.670878,1.84082,20.650328729908313,0.3736799471561439,0.29394880450744315,19.521219034260344,1.943359,0.5304714244429798,1.669922,19.42481,1.567383
18.468699,18.613932,0.1102401556099975,5.211893,18.771265,1.666133664468125,1.842262364814089,1.521768897451141,19.182756,1.7110751105020272,1.4656786111651299,1.7971643167763114,18.952806,0.0069642185872482885,2.0375381949255464,4.11326,18.83563006683886,0.0020032444697073975,18.523350280236986,18.64785399265929,5.896141093369142,4.289646452596187,0.09749885531135531,19.243271,19.03182981375813,19.031830125649194,19.03176264498737,19.031830377348975,0.524393,2.8275516224143007,0.05211367485908528,2.8278286566869575,2.8275484954725836,2.827550224859674,4329.0,2.42869,1.850586,20.15465343136808,1.3586792758433683,1.2154253209180388,19.27498454769561,1.938477,1.644555006202487,1.665039,19.32799,1.572266
18.226645,18.299261,0.5908272157954412,5.944315,18.359774,1.6133886554240249,1.896012011886725,6.522851425970398,18.492905,1.6858559613456046,1.319002954941574,1.8236088260645906,18.396082,0.019228459951180783,2.182709958834762,5.651346,18.65616439241,0.005531642627746847,18.434980080095816,18.54588859161078,5.974839580267249,5.027958393176599,0.09553054403774663,18.577623,18.775169133031238,18.77517104269191,18.775035448511442,18.775188346998842,4.186502,4.111667099644902,0.12155394898313801,4.1123272724264215,4.111747267269819,4.111746696962704,26533.0,5.358377,1.923828,19.482927905459935,3.0962415220134947,2.8549797346251475,18.92033286898035,2.099609,3.3396471803907977,1.59668,19.267475,1.425781
17.911976,18.371878,0.45488903453856694,6.823221,18.69865,1.6482885645531482,1.8603281261755351,4.124538580573027,19.243271,1.7039307663583263,1.421306040181039,1.8044918179678322,19.001217,0.011766292680104134,2.0881931650767984,4.77244,18.90142121662304,0.003270938454492546,18.495197417376925,18.665298218003603,5.933139576031144,4.062127592568693,0.09693784731410426,19.32799,19.12940364414127,19.129420784115087,19.129295967455853,19.129431564781328,0.524393,2.4542656721504024,0.08424216610863608,2.454867969281531,2.454387740245128,2.4543123484940645,19403.0,1.915995,1.865234,20.376269870084677,1.150933918168402,1.0291055618490783,19.39234293118771,1.99707,1.296943198364964,1.650391,19.3764,1.518555
18.154028,18.238749,0.3747588723545977,6.164042,18.311363,1.6820233623881142,1.8265157237578735,3.828506454681384,19.122244,1.7192333066737664,1.5026304613569375,1.7888203472052897,18.468699,0.004720585529714336,2.0024906554901563,5.724588,18.828219881207303,0.0013064029025567211,18.498582592141027,18.62328198501874,6.021076849381001,4.250641213561821,0.09635416666666667,19.19486,19.051701268162102,19.051722582524743,19.051602609887144,19.051736027097242,0.670878,2.58530361962417,0.04734803492672458,2.585907442361475,2.585468723029239,2.585366949130128,19418.0,5.138651,1.90918,20.47887192623642,0.810227017821697,0.7078051850437395,19.331330618702786,2.036133,1.2185298660128692,1.611328,19.279579,1.479492
18.287159,18.359774,0.2542242157034034,5.504862,18.396082,1.6582056829772938,1.8500507031399398,3.7149963005944193,18.674444,1.7076951557383684,1.4333565227625336,1.801134906782093,18.444492,0.011174168156242338,2.068226252046006,5.211893,18.624059109707474,0.003223799104499415,18.378141256789323,18.507253787113132,5.813005037469951,4.848412597384419,0.09640618497711194,19.231169,18.74977160872283,18.749793529675788,18.749722491151832,18.749798428109774,0.670878,3.9076854105175114,0.08797304445311643,3.907977735147889,3.9077967946834464,3.907702627313361,12821.0,4.918924,1.865234,19.444406622868637,2.857079746496503,2.6298169844663297,18.89861415845124,2.026367,3.108571996453451,1.650391,19.291681,1.494141
18.226645,18.299261,0.3374613825266646,5.651346,18.38398,1.624199321905317,1.8840647470465177,3.6136107674830877,18.529213,1.690720809288028,1.3386406006309208,1.8185322947732983,18.444492,0.01639020085089709,2.160932742548582,5.211893,18.591340802698387,0.004861012008261141,18.34973567898041,18.469627343466488,5.88073554394918,4.902392847611931,0.09594158541989807,18.577623,18.712203411446712,18.712217789510706,18.71211507484776,18.712221305787903,3.600565,4.003715011017585,0.11093643356549181,4.004174619636873,4.003793590438044,4.003728469923968,29870.0,4.845682,1.928711,19.37423337896367,3.148015276738754,2.912659216246387,18.851737632089435,2.084961,3.3094640540161877,1.586914,19.182756,1.430664
17.790949,18.117722,0.5189677262958776,6.969706,18.20244,1.6423023996164499,1.8662971971854254,4.247375488395976,19.122244,1.6998830318639158,1.3958261518035493,1.8092634152900549,18.311363,0.014503869082715785,2.105504203351987,6.310526,18.566510823272374,0.00419699519024957,18.288737505869946,18.431400011841063,6.461819702186321,5.338886516227974,0.09584291283486605,19.219065,18.714619907215358,18.71462161344268,18.714507680387175,18.71463278153215,0.670878,4.241587334183353,0.10315345036325663,4.242118964300873,4.241636460514875,4.241635575445658,16615.0,5.651346,1.865234,19.53697151873385,3.0264919670917143,2.8077075856157574,18.891145288068248,2.026367,3.329099316062396,1.655273,19.279579,1.489258
18.166132,18.250851,0.3474916745844803,5.871073,18.335569,1.6190161096021267,1.8897988079571315,4.001897532918509,18.517109,1.6880428259592293,1.3317224375911971,1.8211074854367886,18.420288,0.016798907117334054,2.164664088942573,5.358377,18.494779032810897,0.004920660644836189,18.283537939076865,18.396055366533144,6.1624752618892575,5.3441169579830845,0.09573013578073925,18.565519,18.60012203866652,18.60012245803567,18.600005366087824,18.600134158405723,3.673807,4.551108746707358,0.10591138111179316,4.551673672754409,4.551157418795824,4.551161170839651,28480.0,4.992167,1.933594,19.18861654220607,3.6557670921524617,3.398660335703957,18.72366896668976,2.104492,3.8783178295286778,1.586914,19.134346,1.416016
18.456596,18.662342,0.17263215503774798,4.259745,18.9286,1.6709863591301461,1.8369754459127388,1.608578881594139,19.158552,1.7146436526781739,1.4703821154112753,1.7934801990597584,19.098038,0.005723814557700373,2.0400372157727236,1.696268,18.866371729078786,0.0015327431927391671,18.513932757322408,18.643568374012023,5.369344827869802,3.4878791308744748,0.09839464759657918,19.170654,19.087895444074253,19.087896088319575,19.08788989492271,19.08789964294132,0.524393,1.8503672597421472,0.05594960530712736,1.8503951855002836,1.8503846911639803,1.850383103163384,6260.0,0.74412,1.865234,20.50473797656457,0.38119034232961607,0.29846361426478735,19.359781582643162,1.972656,0.5756375067274874,1.655273,19.279579,1.542969
18.20244,18.262953,0.34312552401651447,5.871073,18.311363,1.6469757531060056,1.8624212525724673,5.272350240989902,18.710752,1.7021828721710668,1.4103629796841493,1.8076528683503925,18.371878,0.014153619355585397,2.0919934914802596,5.504862,18.527036262545337,0.004021863096791022,18.306029641851516,18.451219803064905,5.647038039009415,5.124766324378688,0.09622872278832793,19.255373,18.60699250367322,18.607014057645113,18.60682039303221,18.607026884758067,0.670878,4.582630504502977,0.10435794912507751,4.583586096032118,4.58278829114628,4.582688316153581,15050.0,5.138651,1.875,18.96961553123015,3.9602561539623506,3.675195670431319,18.68939283009829,2.050781,4.1329706861712285,1.650391,19.267475,1.469727
18.008797,18.117722,0.5268495862090146,6.383768,18.190336,1.6193137025774904,1.8898402066214606,5.907376396522603,18.43239,1.6887736558309583,1.328486148226371,1.8207387124412306,18.275055,0.017836569672684106,2.1724314207263915,5.944315,18.43553907950956,0.005077201448458984,18.220409286742797,18.37259963768805,5.9000653321621535,5.439812949681206,0.0955309387679823,18.541315,18.50643681668096,18.50643736232107,18.506250154128875,18.506446925431984,3.820292,4.921614489407084,0.12428989958585931,4.922505211052347,4.921651185570417,4.921655701726575,22496.0,5.504862,1.904297,18.807672520538773,4.219866614696124,3.9093858368422483,18.580194880405376,2.099609,4.452440394845995,1.611328,19.206963,1.430664
18.468699,18.759163,0.108483545927066,2.941386,19.098038,1.6578424526640374,1.8501673571798958,2.8668039870096793,19.206963,1.7087332911784876,1.4475593588838915,1.7990117076275682,19.122244,0.008518058894693436,2.0535562152856763,0.74412,18.83817891099845,0.00224489800200979,18.439285890638622,18.593369466067966,5.541219948626916,3.5406970409712337,0.09871722162411566,19.267475,19.076781898084146,19.076781979594386,19.07675995874494,19.076784192198403,0.451151,1.824884510061154,0.0686016909828246,1.8249760676316928,1.8248911878458425,1.8248929672109033,4395.0,0.670878,1.831055,20.60271640305738,0.3763043827828994,0.29367450803459527,19.36470270637745,1.928711,0.542279148517471,1.68457,19.279579,1.586914
18.250851,18.299261,0.3362066571714842,5.43162,18.335569,1.6215241116372336,1.8866151132606768,3.606389200187163,18.444492,1.6895719109395095,1.3224337027029593,1.8190791428567377,18.38398,0.015040470864755715,2.1695770283874936,5.138651,18.52441869801912,0.004350051973909866,18.318307107042163,18.42877743730426,5.851960610930448,5.0508343045703015,0.09591428494968958,18.492905,18.626119682408877,18.6261205198369,18.6260877270873,18.626126245057495,4.11326,4.268181609152342,0.1046916757179577,4.268327290383582,4.268205757864729,4.268206486017502,31239.0,4.918924,1.938477,19.21949885831318,3.3705497047796285,3.1117721557062312,18.746452233190986,2.104492,3.6077638432069885,1.582031,18.952806,1.416016
18.020899,18.141926,0.5582372704563319,6.164042,18.226645,1.608970330004208,1.901000971009026,6.815357136674462,18.420288,1.6847435697059772,1.2659598086768276,1.8249370503370779,18.287159,0.02048709762243053,2.2350087762839705,5.797831,18.409040010944125,0.005751324398057575,18.24359453427239,18.36248238467561,5.789486968320412,5.446328112451653,0.09551006374432414,18.492905,18.460156587619174,18.460177655985046,18.460029635191468,18.460182050094225,4.11326,5.043509488358233,0.16707188192738298,5.044178872793807,5.043621083675226,5.043525358016297,31629.0,5.358377,1.938477,18.669878462063263,4.4977768102853535,4.173650659145645,18.51145942171737,2.15332,4.692564441631801,1.591797,19.170654,1.37207
17.996695,18.323467,0.32546100718362264,5.944315,18.710752,1.66343958719901,1.8436063216417395,5.254546898240059,19.098038,1.7114567979330164,1.4467278857848282,1.7959137879966622,18.88019,0.007301035590738199,2.058993935059935,3.307596,18.790659400113107,0.001937119706342991,18.34463106128581,18.534324903407924,5.8977553439560815,3.818667847182808,0.0975221505309953,19.19486,19.06209530384804,19.062109851800635,19.062027735625744,19.062119045084824,0.524393,1.9065333956348738,0.06785882632636056,1.9069604760523582,1.9066410007267185,1.9065748304671817,13113.0,0.817362,1.865234,20.53487482712754,0.16287906701799326,0.08852079833293858,19.380086821208398,1.977539,0.5095455116857138,1.650391,19.206963,1.52832
17.996695,18.129824,0.46208831276802864,6.237284,18.214542,1.6125714398208555,1.8954337739425882,6.619180159520673,18.396082,1.6859126976930603,1.3041397983278966,1.8228709594636334,18.275055,0.01891124622509062,2.204980030617376,5.797831,18.399288846990142,0.005425001843826759,18.247239334303263,18.35661124528438,5.7847120031122765,5.471920123629809,0.09544666815742398,18.480801,18.44016577129234,18.44016598809895,18.439993440749024,18.440166175516637,4.186502,5.132299017226028,0.1379241791530902,5.13307037901418,5.132288425605597,5.13229436092513,22987.0,5.43162,1.918945,18.62041551023624,4.657918663589619,4.331781633796117,18.481518787728092,2.109375,4.82161106186297,1.606445,19.158552,1.40625
18.43239,18.710752,0.11731303312538588,3.234354,19.061729,1.6557296557007748,1.8521684189399805,1.9268333850561135,19.19486,1.7077730572471244,1.4386371140769583,1.7998532914389493,19.085936,0.009187457928346573,2.0692184886549203,0.74412,18.904812112515607,0.002424459176587213,18.557261269126034,18.6948822090475,4.659303640183074,3.006536329411281,0.09866788752362948,19.255373,19.112577034082932,19.11257808541856,19.11250082429824,19.112578943782363,0.451151,1.5539924742040272,0.07436934707421988,1.554360013120355,1.5539978892799995,1.5539948971955275,5301.0,0.670878,1.821289,20.305692803149277,0.37002624563486053,0.2900775359464706,19.34999494923167,1.928711,0.5170205968629269,1.689453,19.267475,1.586914
18.190336,18.43239,0.29897823747512525,5.358377,18.747061,1.6363222397381263,1.8714984960451042,2.4538325427673975,19.073833,1.6989246031445135,1.3634839056199766,1.8088363222534227,18.952806,0.010711906965618549,2.1346239823603006,2.721659,18.76476016328117,0.0028240413858752326,18.387373426881897,18.514114103505648,5.995787417312552,3.89218839499772,0.09788062283737024,19.134346,19.020879364860825,19.02088060614818,19.020835570327705,19.020881595326262,0.524393,2.0397440495347117,0.08978234969607662,2.0399512412787324,2.0397504807425566,2.0397469113735,17917.0,0.74412,1.884766,20.244157077257093,0.382664700847355,0.29883852965675284,19.329070173940213,2.006836,0.6184890035206034,1.640625,19.206963,1.513672
18.250851,18.468699,0.40468001325274244,4.992167,18.843882,1.6531580520257125,1.8540877204796522,6.556709021758478,19.049627,1.7072942062189969,1.4272422226517298,1.800530465061972,19.001217,0.008235685328968631,2.0692187048584976,1.989237,18.80760913630321,0.0021754144347077967,18.41115701635712,18.548685514152652,5.6155529657646435,3.5254199984819126,0.09834904651958269,19.122244,19.05656542928151,19.056566447377662,19.056521889267977,19.05657197591358,0.524393,1.7514309750831967,0.06650371558216694,1.7516675820565366,1.7514619231197157,1.7514585610939015,15111.0,0.74412,1.894531,20.41499910772529,0.37905866174177033,0.29805133758534513,19.355131143806613,2.006836,0.48173329694173234,1.630859,19.170654,1.508789
18.178234,18.238749,0.3305631393801134,5.651346,18.287159,1.630464707834961,1.8782256376932032,3.5236958250184314,18.420288,1.6944261176925395,1.344059564697242,1.8143228168839725,18.311363,0.01429491870113396,2.1535783490839258,5.285135,18.48883751238183,0.004049851532049596,18.25520126598188,18.371185633353523,5.972583840315005,5.004686326694201,0.09604107921045886,18.529213,18.610369680088258,18.61037064575939,18.610303453553584,18.610377263256254,3.527323,4.10003168333878,0.10903114358158725,4.1003411871678175,4.10006008872852,4.100061076670095,32700.0,4.992167,1.933594,19.33215168755433,3.194806233562313,2.954723245906483,18.753805900080927,2.109375,3.377795980968077,1.586914,19.122244,1.411133
